ID,Time,Position(x),Position(y),Position(z),
7,13.82,-4.115682,0,-0.462352,
1,13.84,-5.364161,0,2.668576,
2,13.84,-4.552436,0,4.498002,
3,13.84,-1.035469,0,6.410263,
4,13.84,-4.787141,0,6.410277,
5,13.84,-1.635469,0,6.41025,
6,13.84,-2.375712,0,3.384307,
7,13.84,-4.10355,0,-0.4635532,
1,13.86,-5.364161,0,2.668576,
2,13.86,-4.5674,0,4.496371,
3,13.86,-1.033561,0,6.410263,
4,13.86,-4.779352,0,6.410277,
5,13.86,-1.633561,0,6.410251,
6,13.86,-2.369257,0,3.377428,
7,13.86,-4.091563,0,-0.464899,
1,13.88,-5.364161,0,2.668576,
2,13.88,-4.582528,0,4.494576,
3,13.88,-1.03145,0,6.410263,
4,13.88,-4.769189,0,6.410277,
5,13.88,-1.63145,0,6.410251,
6,13.88,-2.363458,0,3.369894,
7,13.88,-4.079718,0,-0.4663882,
1,13.9,-5.364161,0,2.668576,
2,13.9,-4.597809,0,4.492629,
3,13.9,-1.02914,0,6.410263,
4,13.9,-4.756644,0,6.410277,
5,13.9,-1.62914,0,6.410251,
6,13.9,-2.358295,0,3.361724,
7,13.9,-4.068017,0,-0.4680195,
1,13.92,-5.364161,0,2.668576,
2,13.92,-4.613227,0,4.490544,
3,13.92,-1.026633,0,6.410263,
4,13.92,-4.741714,0,6.410277,
5,13.92,-1.626633,0,6.410251,
6,13.92,-2.353749,0,3.352937,
7,13.92,-4.056456,0,-0.469792,
1,13.94,-5.364161,0,2.668576,
2,13.94,-4.628764,0,4.48834,
3,13.94,-1.023933,0,6.410263,
4,13.94,-4.724394,0,6.410277,
5,13.94,-1.623933,0,6.410251,
6,13.94,-2.349802,0,3.34355,
7,13.94,-4.045035,0,-0.4717044,
1,13.96,-5.364161,0,2.668576,
2,13.96,-4.644398,0,4.48604,
3,13.96,-1.021043,0,6.410263,
4,13.96,-4.704683,0,6.410277,
5,13.96,-1.621043,0,6.41025,
6,13.96,-2.346436,0,3.333582,
7,13.96,-4.033753,0,-0.4737558,
1,13.98,-5.364161,0,2.668576,
2,13.98,-4.660101,0,4.48367,
3,13.98,-1.017968,0,6.410262,
4,13.98,-4.682584,0,6.410276,
5,13.98,-1.617968,0,6.41025,
6,13.98,-2.343634,0,3.32305,
7,13.98,-4.022609,0,-0.4759451,
1,14,-5.364161,0,2.668576,
2,14,-4.675841,0,4.481263,
3,14,-1.014712,0,6.410261,
4,14,-4.658101,0,6.410275,
5,14,-1.614712,0,6.410249,
6,14,-2.34138,0,3.311971,
7,14,-4.011602,0,-0.4782714,
1,14.02,-5.414161,0,2.693577,
2,14.02,-4.683712,0,4.480059,
3,14.02,-1.012995,0,6.410168,
4,14.02,-4.644672,0,6.410171,
5,14.02,-1.612995,0,6.410165,
6,14.02,-2.340518,0,3.306167,
7,14.02,-4.006166,0,-0.4795025,
1,14.04,-5.414161,0,2.693577,
2,14.04,-4.697004,0,4.4801,
3,14.04,-1.012819,0,6.410188,
4,14.04,-4.655638,0,6.410206,
5,14.04,-1.612819,0,6.410192,
6,14.04,-2.327709,0,3.305642,
7,14.04,-3.992959,0,-0.4796283,
1,14.06,-5.414161,0,2.693577,
2,14.06,-4.710248,0,4.480189,
3,14.06,-1.01247,0,6.410228,
4,14.06,-4.664236,0,6.410239,
5,14.06,-1.61247,0,6.410221,
6,14.06,-2.315415,0,3.304603,
7,14.06,-3.979877,0,-0.4798792,
1,14.08,-5.414161,0,2.693577,
2,14.08,-4.723431,0,4.48034,
3,14.08,-1.011947,0,6.410245,
4,14.08,-4.670469,0,6.410257,
5,14.08,-1.611947,0,6.410235,
6,14.08,-2.303625,0,3.30306,
7,14.08,-3.966918,0,-0.4802539,
1,14.1,-5.414161,0,2.693577,
2,14.1,-4.736537,0,4.480567,
3,14.1,-1.01125,0,6.410253,
4,14.1,-4.674338,0,6.410265,
5,14.1,-1.61125,0,6.410241,
6,14.1,-2.292328,0,3.301023,
7,14.1,-3.954082,0,-0.4807514,
1,14.12,-5.414161,0,2.693577,
2,14.12,-4.749548,0,4.480889,
3,14.12,-1.01038,0,6.410255,
4,14.12,-4.675843,0,6.410268,
5,14.12,-1.61038,0,6.410243,
6,14.12,-2.281514,0,3.298504,
7,14.12,-3.941368,0,-0.4813704,
1,14.14,-5.414161,0,2.693577,
2,14.14,-4.762452,0,4.481319,
3,14.14,-1.009336,0,6.410256,
4,14.14,-4.674987,0,6.41027,
5,14.14,-1.609336,0,6.410244,
6,14.14,-2.271173,0,3.295512,
7,14.14,-3.928774,0,-0.48211,
1,14.16,-5.414161,0,2.693577,
2,14.16,-4.77523,0,4.481874,
3,14.16,-1.00812,0,6.410256,
4,14.16,-4.67177,0,6.41027,
5,14.16,-1.60812,0,6.410244,
6,14.16,-2.261295,0,3.292056,
7,14.16,-3.916299,0,-0.482969,
1,14.18,-5.414161,0,2.693577,
2,14.18,-4.787866,0,4.482571,
3,14.18,-1.006732,0,6.410256,
4,14.18,-4.666195,0,6.410269,
5,14.18,-1.606732,0,6.410244,
6,14.18,-2.251873,0,3.288145,
7,14.18,-3.903944,0,-0.4839462,
1,14.2,-5.414161,0,2.693577,
2,14.2,-4.800344,0,4.483427,
3,14.2,-1.005173,0,6.410255,
4,14.2,-4.658265,0,6.410269,
5,14.2,-1.605173,0,6.410244,
6,14.2,-2.242897,0,3.283788,
7,14.2,-3.891705,0,-0.4850408,
1,14.22,-5.414161,0,2.693577,
2,14.22,-4.812645,0,4.484458,
3,14.22,-1.003443,0,6.410255,
4,14.22,-4.647984,0,6.410269,
5,14.22,-1.603443,0,6.410243,
6,14.22,-2.234359,0,3.278993,
7,14.22,-3.879582,0,-0.4862517,
1,14.24,-5.414161,0,2.693577,
2,14.24,-4.824752,0,4.485685,
3,14.24,-1.001544,0,6.410254,
4,14.24,-4.635356,0,6.410268,
5,14.24,-1.601544,0,6.410243,
6,14.24,-2.22625,0,3.273768,
7,14.24,-3.867575,0,-0.4875778,
1,14.26,-5.414161,0,2.693577,
2,14.26,-4.836646,0,4.487125,
3,14.26,-0.9994778,0,6.410254,
4,14.26,-4.620389,0,6.410267,
5,14.26,-1.599478,0,6.410242,
6,14.26,-2.218563,0,3.268122,
7,14.26,-3.855682,0,-0.4890183,
1,14.28,-5.414161,0,2.693577,
2,14.28,-4.848307,0,4.488797,
3,14.28,-0.9972453,0,6.410253,
4,14.28,-4.603091,0,6.410266,
5,14.28,-1.597245,0,6.410241,
6,14.28,-2.21129,0,3.262062,
7,14.28,-3.843903,0,-0.4905722,
1,14.3,-5.414161,0,2.693577,
2,14.3,-4.859715,0,4.490722,
3,14.3,-0.9948482,0,6.410252,
4,14.3,-4.583474,0,6.410265,
5,14.3,-1.594848,0,6.41024,
6,14.3,-2.204423,0,3.255595,
7,14.3,-3.832236,0,-0.4922386,
1,14.32,-5.414161,0,2.693577,
2,14.32,-4.870848,0,4.492922,
3,14.32,-0.9922885,0,6.41025,
4,14.32,-4.561551,0,6.410264,
5,14.32,-1.592288,0,6.410238,
6,14.32,-2.197955,0,3.24873,
7,14.32,-3.820681,0,-0.4940165,

